IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,UsageCost,AddressInfo.AddressLine2,AddressInfo.AccessComments,AddressInfo.RelatedURL,GeneralComments,AddressInfo.ContactTelephone1,AddressInfo.ContactEmail,AddressInfo.ContactTelephone2
False,2023-09-18T01:27:00Z,274452,9A82E035-DB71-41F3-8269-528C8586AEE7,1,1,5,"[{'ID': 475808, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 475809, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2023-09-18T01:27:00Z,1,2023-09-14T06:39:00Z,200,274836,NRMA Fast Charger Gunnedah,Kepreotes Carpark,Gunnedah,NSW,2380,18,-30.978295982227706,150.25129064038157,0,"$0, but payment will be required Oct-Dec 2023",73 Little Barber Street,,https://www.mynrma.com.au/electric-vehicles/charging,CCS2 and Chademo connectors share a common charger,1300 233 544,,
True,2026-01-27T10:00:00Z,274407,1FB95B54-36AC-4718-A4E0-EEDFD5E1AD44,1,3626,4,"[{'ID': 475688, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 475689, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",3.0,50,2026-01-27T10:00:00Z,1,2023-09-11T14:18:00Z,200,274791,Hyden (WA EV Network),Marshall Street,Hyden,Western Australia,6359,18,-32.44938187858875,118.86590392183905,0,"$0.60 per kWh DC, $0.35 per kWh AC",,,,Idle fees apply,,,
False,2023-09-10T10:40:00Z,274395,4A341C9F-F110-4F2A-84F1-AE039C25121B,1,3622,4,"[{'ID': 475650, 'ConnectionTypeID': 25, 'Reference': '1879, 1880', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'Quantity': 2}, {'ID': 475651, 'ConnectionTypeID': 25, 'Reference': '1881, 1882', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2023-09-10T10:40:00Z,1,2023-09-10T10:40:00Z,200,274779,Morowa Destination Charger,Jubilee Park,Morawa,WA,6623,18,-29.210721611002967,116.00847792163336,0,Free,33 Dreghorn St,,,,+61899711204,,
False,2023-09-18T01:27:00Z,274390,85B00557-4DA1-433A-AE48-FDA33B33B963,1,1,6,"[{'ID': 475658, 'ConnectionTypeID': 29, 'StatusTypeID': 50, 'CurrentTypeID': 10}]",2.0,50,2023-09-18T01:27:00Z,1,2023-09-09T22:23:00Z,200,274774,Bicheno East Coast Holiday Park - EV charging station ,4 Champ Street,Bicheno,Tasmania,7215,18,-41.87508668420113,148.30190462959308,0,,,08:00 - 18:00,https://www.bichenoholidaypark.com.au/,,(03) 6375 1999,info@bichenoholidaypark.com.au,1800 904 199
False,2023-09-08T03:22:00Z,274329,99FEA6A5-32B4-44A5-86A7-771A83610FE9,1,3339,4,"[{'ID': 475544, 'ConnectionTypeID': 33, 'Reference': '7249', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-09-08T03:22:00Z,1,2023-09-08T03:22:00Z,200,274713,Heyfield Apex Park,Davis St & George Street,Heyfield,Victoria,3858,18,-37.98035192583418,146.7866369371215,0,$0.40/kWh,,,,,,,
False,2023-09-08T03:19:00Z,274328,6AD97D83-451A-4A29-80BA-59BA8B6CD5F4,1,3339,4,"[{'ID': 475540, 'ConnectionTypeID': 33, 'Reference': '7102', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 475541, 'ConnectionTypeID': 2, 'Reference': '7102', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 475542, 'ConnectionTypeID': 33, 'Reference': '7103', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 475543, 'ConnectionTypeID': 2, 'Reference': '7103', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",2.0,50,2023-09-08T03:19:00Z,1,2023-09-08T03:19:00Z,200,274712,North Bellarine Aquatic Centre,30 Peninsula Drive,Curlewis,Victoria,3222,18,-38.188088367705056,144.55520001587047,0,$0.45/kWh,,,,,,,
False,2023-12-14T09:38:00Z,274302,DCCEDF6B-486C-40CC-AD2F-5A4A636E9733,1,3626,1,"[{'ID': 475478, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 505324, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'Quantity': 1}]",1.0,50,2023-12-14T09:38:00Z,1,2023-09-07T09:36:00Z,200,274686,Jerramungup (WA EV Network),Tobruk Road,Jerramungup,Western Australia,6337,18,-33.93987597013291,118.92073932501205,0,DC Charging $0.60 per kWh at all times.,,,,,,,
False,2024-07-03T11:41:00Z,274300,00DE088E-71D6-4456-975E-C502184BED94,1,3626,1,"[{'ID': 475475, 'ConnectionTypeID': 33, 'Reference': '5741', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 475476, 'ConnectionTypeID': 25, 'Reference': '1535', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 22, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,75,2024-07-03T11:41:00Z,1,2023-09-07T09:30:00Z,200,274684,Ravensthorpe (WA EV Network),28 Dunn Street,Ravensthorpe ,Western Australia ,,18,-33.58080346048715,120.04577841886328,0,Fast DC charging $0.60 per kWh at all times. Slow AC charging $0.35 per kWh at all times.,,,,,,,
False,2023-11-30T09:55:00Z,274299,ED6AAABE-A153-43EA-BC3E-A7A96CE974EC,1,3339,1,"[{'ID': 475469, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 7, 'CurrentTypeID': 10, 'Quantity': 1}]",2.0,50,2023-11-30T09:55:00Z,1,2023-09-07T05:51:00Z,200,274683,RAA Charge - Kimba Bowling Club,North Terrace,Kimba,South Australia,5641,18,-33.135121425836196,136.41678887852186,0,Evening peak 32c/kWh (5pm - 10pm) Standard 25c/kWh (all other times),,,https://www.raa.com.au/en/motor/motoring-services/ev-charging-network,,+61 1300 518 038,,
False,2023-10-24T08:45:00Z,274204,8FA4C2A3-C424-4351-AED3-43D3288EC647,1,3626,1,"[{'ID': 475130, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 475131, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}]",1.0,50,2023-10-24T08:45:00Z,1,2023-09-04T13:12:00Z,200,274588,Denham (WA EV Highway),Barnard Street,Denham,Western Australia,,18,-25.927965006899086,113.53579323666713,0,DC Charging $0.35 - $0.60 per kWh at all times.,,,,,,,
False,2024-06-14T12:05:00Z,274144,F6D3CAA6-28EF-497F-91DA-D7B68440CDE0,1,3388,1,"[{'ID': 475007, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 3}, {'ID': 475916, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",4.0,50,2024-06-14T12:05:00Z,1,2023-09-03T06:44:00Z,200,274528,NRMA Short Street Car Park,47 Short Street,Mudgee,New South Wales,2850,18,-32.58948930999341,149.58496449340686,0,60c / 54c for NRMA Members,,NRMA dual 180kW DC fast chargers with four charging bays,,"Two 180kW dual chargers, use NRMA or Chargefox App",1300 233 544,,131122
False,2023-09-11T13:26:00Z,274115,561592A1-0D10-4CFA-9434-D923BE073CF0,1,3626,4,"[{'ID': 474904, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 474905, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-09-11T13:26:00Z,1,2023-09-02T04:01:00Z,200,274499,Karratha (WA EV Network),Centro Car Park,Karratha,Western Australia,6714,18,-20.73538816872096,116.84749086556644,0,DC Charging $0.35 - $0.60 per kWh at all times.,16 Sharpe Avenue,,,,,,
False,2023-09-01T11:09:00Z,274108,4ED74632-8598-4CAC-A14B-ED072C7BC27F,1,1,1,"[{'ID': 474890, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2023-09-01T11:09:00Z,1,2023-09-01T11:09:00Z,200,274492,Wongan Hills Vistor Center,Wongan Road,Wongan Hills,Western Australia,6603,18,-30.89283905452806,116.71613902661392,0,Unknown,,,,,+61896712500,,
False,2023-09-01T07:29:00Z,274102,4368B92A-CE09-4C75-9924-E6B9272B45B4,1,3622,4,"[{'ID': 474829, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 474830, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",2.0,50,2023-09-01T07:29:00Z,1,2023-09-01T07:29:00Z,200,274486,Morley Sport and Recreation Centre,Wellington Road,Morley,Western Australia,6062,18,-31.89248383322912,115.89594640150904,0,Free,,,,,,,
False,2023-08-31T12:12:00Z,274078,B70FB2E2-6518-4EFC-9AD6-ADEE58900019,1,3534,4,"[{'ID': 474778, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 3}]",3.0,50,2023-08-31T12:12:00Z,1,2023-08-31T12:12:00Z,200,274462,Warnambool Supercharger,21-23 Gateway Road,Warnambool,Victoria,3280,18,-38.380939,142.518958,0,$0.78/kWh,,,,,,,
False,2023-08-31T12:10:00Z,274077,A5E2ADA0-B1A3-4889-A5A6-1A910660E331,1,3534,4,"[{'ID': 474777, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 3}]",3.0,50,2023-08-31T12:10:00Z,1,2023-08-31T12:10:00Z,200,274461,Colac Supercharger,144-158 Bromfield Street,Colac,Victoria,3250,18,-38.34137606647682,143.59297402313945,0,$0.78/kWh,,,,,,,
False,2023-08-31T12:09:00Z,274075,086042C0-1634-4617-907D-68A80F51E061,1,3534,4,"[{'ID': 474775, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 6}]",6.0,50,2023-08-31T12:09:00Z,1,2023-08-31T12:09:00Z,200,274459,Geelong Supercharger,470-510 Princes Highway,Corio,Victoria,3214,18,-38.064796504586276,144.38238251338635,0,$0.78/kWh,,,,,,,
False,2023-08-31T22:11:00Z,274074,6653DD1F-AC38-454F-8A7C-C1AFB908E2CE,1,3534,4,"[{'ID': 474774, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 135, 'CurrentTypeID': 30, 'Quantity': 4}]",4.0,50,2023-08-31T22:11:00Z,1,2023-08-31T12:04:00Z,200,274458,Yea Supercharger,10 High St,Yea,Victoria,3717,18,-37.21006161015167,145.4261473877039,0,$0.78/kWh,,,,,,,
False,2023-08-31T11:13:00Z,274073,B533603A-E680-48CD-B28E-2FE930F1A878,1,3339,4,"[{'ID': 474772, 'ConnectionTypeID': 33, 'Reference': '8804', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 5}, {'ID': 474773, 'ConnectionTypeID': 2, 'Reference': '8804', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 1}]",6.0,50,2023-08-31T11:13:00Z,1,2023-08-31T11:13:00Z,200,274457,ENGIE - Royal Australian Mint,62-114 Denison Street,Deakin,ACT,2600,18,-35.31872,149.093821,0,$0.60/kWh,,,,,,,
False,2023-08-31T11:09:00Z,274072,DBD42D47-191C-4003-AC1F-DA11ADF3A764,1,3339,4,"[{'ID': 474770, 'ConnectionTypeID': 33, 'Reference': '2140', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 120, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 474771, 'ConnectionTypeID': 2, 'Reference': '2140', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 120, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-08-31T11:09:00Z,1,2023-08-31T11:09:00Z,200,274456,Electric Highway Tasmania - Kingston,15 Channel Highway,Kingston,Tasmania,7050,18,-42.975674,147.311542,0,$0.40 - $0.50/kWh,,,,,,,
False,2023-08-31T09:47:00Z,274056,3729E7A3-20E2-43A4-945D-A5C5E2071083,1,3625,4,"[{'ID': 474533, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 474534, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 100, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2023-08-31T09:47:00Z,1,2023-08-29T23:58:00Z,200,274440,Ampol Foodary Penrith,153 Coreen Ave,Penrith,NSW,2750,18,-33.7430336465433,150.69296375875626,0,$0.69/kWh for pay-as-you-go charging.,,,,,,,
False,2023-09-07T10:26:00Z,274000,4A1FF879-17F6-48CF-9561-A1D1EF0C0DD7,1,3626,1,"[{'ID': 474391, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 474392, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-09-07T10:26:00Z,1,2023-08-27T13:25:00Z,200,274384,Kings Park (WA EV Network),50 May Drive,West Perth,Western Australia,,18,-31.966752218660034,115.8223778363822,0,DC Charging $0.35 - $0.60 per kWh at all times.,,,,,,,
False,2023-09-06T03:31:00Z,273935,1B16A2A0-0CE0-461A-B113-05D3AA472285,1,3339,4,"[{'ID': 474188, 'ConnectionTypeID': 25, 'Reference': 'BCC077', 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 32, 'Voltage': 240, 'PowerKW': 7.4, 'CurrentTypeID': 10, 'Quantity': 1}]",1.0,50,2023-09-06T03:31:00Z,1,2023-08-25T11:02:00Z,200,274319,The Mount Druitt Hub,Ayres Grove Carpark,Mount Druitt,NSW,2770,18,-33.767499717192706,150.82239944831394,0,,,Charge point is located in black lamp post,https://www.chargefox.com/,,,,
False,2023-09-06T03:31:00Z,273933,27AED96B-FA13-494A-8828-20BC27F356DF,1,3339,4,"[{'ID': 474186, 'ConnectionTypeID': 25, 'StatusTypeID': 75, 'LevelID': 2, 'Amps': 32, 'Voltage': 240, 'PowerKW': 7.4, 'CurrentTypeID': 10, 'Quantity': 10}]",10.0,75,2023-09-06T03:31:00Z,1,2023-08-25T10:56:00Z,200,274317,Chargefox,Level 4,Rooty Hill,NSW,2766,18,-33.770837178135245,150.84515556849738,0,,Rooty Hill Station Commuter Carpark,,https://www.chargefox.com,Most of these are usually broken,,,
False,2023-08-25T08:22:00Z,273905,A1376471-9C05-4979-B678-6E5CC489AC4C,1,3534,1,"[{'ID': 474000, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2023-08-25T08:22:00Z,1,2023-08-23T23:59:00Z,200,274289,Cowra Driver Reviver Rest Area,2 Lachlan Valley Way,Cowra,New South Wales,2794,18,-33.8356251851398,148.68186745491857,0,,,,,,,,
False,2023-09-06T03:31:00Z,273904,EBCD56F3-4BE4-4CB4-81B4-BCD616F3356C,1,3339,4,"[{'ID': 473999, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 7, 'CurrentTypeID': 10, 'Quantity': 6, 'Comments': 'BYO Cable'}]",6.0,50,2023-09-06T03:31:00Z,1,2023-08-23T23:50:00Z,200,274288,Leppington Village Shopping Centre,108 Ingleburn Rd,Leppington,NSW,2179,18,-33.961508128351525,150.80570305129015,0,Free,,,,,,,
False,2023-08-25T08:22:00Z,273903,365F2EED-8171-445D-8771-8B83DD6E01FA,1,3624,4,"[{'ID': 473998, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 4}]",4.0,50,2023-08-25T08:22:00Z,1,2023-08-23T23:37:00Z,200,274287,Boorowa Ex-services and Citizens Club,55-59 Pudman Street,Boorowa,NSW,2586,18,-34.43723217352768,148.7237343048496,0,,,,,,,,
False,2023-08-23T12:22:00Z,273870,8E1156CD-2E4B-4A16-B6E8-DA81C708FDD3,1,3659,4,"[{'ID': 473875, 'ConnectionTypeID': 33, 'Reference': 'BPAC1037', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-08-23T12:22:00Z,1,2023-08-23T12:22:00Z,200,274254,bp pulse Seven Hills,26 Abbott Road,Seven Hills,New South Wales,2147,18,-33.76725,150.952041,0,55c/kWh,,,,,,,
False,2023-08-23T12:21:00Z,273869,48C2018D-616F-46C4-8DB5-BF08F88038EC,1,3659,4,"[{'ID': 473874, 'ConnectionTypeID': 33, 'Reference': 'BPAC1463', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-08-23T12:21:00Z,1,2023-08-23T12:21:00Z,200,274253,bp pulse Blacksoil,1420 Warrego Highway,Blacksoil,Queensland,4306,18,-27.579063,152.712931,0,55c/kWh,,,,,,,
False,2023-08-23T12:20:00Z,273868,F58C2474-B769-4FAC-BBAE-89B090676BEF,1,3659,4,"[{'ID': 473873, 'ConnectionTypeID': 33, 'Reference': 'BPAC1488', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-08-23T12:20:00Z,1,2023-08-23T12:20:00Z,200,274252,bp pulse Nambour,Currie Street,Nambour,Queensland,4560,18,-26.630979038266453,152.960453125286,0,,,,,,,,
False,2023-08-23T12:16:00Z,273867,D820B317-EF51-463C-BC99-DA4B6254130C,1,3659,4,"[{'ID': 473872, 'ConnectionTypeID': 33, 'Reference': 'BPAC1490', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-08-23T12:16:00Z,1,2023-08-23T12:16:00Z,200,274251,bp pulse Hamilton,126 Kingsford Smith Drive,Hamilton,Queensland,4007,18,-27.437537,153.07008,0,55c/kWh,,,,,,,
False,2023-08-23T00:56:00Z,273755,DE3B23A7-06C5-4EB8-AB6F-174EB7D27617,1,3339,4,"[{'ID': 473573, 'ConnectionTypeID': 33, 'Reference': '4652', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 473574, 'ConnectionTypeID': 33, 'Reference': '6570', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 473575, 'ConnectionTypeID': 2, 'Reference': '6570', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",4.0,50,2023-08-23T00:56:00Z,1,2023-08-23T00:56:00Z,200,274139,Civic Centre,45 Princes Highway,Werribee,Victoria,3030,18,-37.897374392712145,144.67054059560462,0,Free,,,,,,,
True,2025-12-27T11:24:00Z,273535,71EA7DF4-173F-440F-958C-D8F2097CD672,1,3339,4,"[{'ID': 472377, 'ConnectionTypeID': 33, 'Reference': '7211', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 40, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2025-12-27T11:24:00Z,1,2023-08-16T11:04:00Z,200,273919,EV Charging Australia,168 Brisbane St,Beaudesert,Queensland,4285,18,-27.973719,152.994503,0,$0.60 per kWh,,,,,,,
False,2023-08-16T11:02:00Z,273534,EDFE9045-5BEB-4500-BF5A-FDDB0640F9B5,1,3339,4,"[{'ID': 472375, 'ConnectionTypeID': 33, 'Reference': '4705', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 100, 'CurrentTypeID': 30, 'Quantity': 3}, {'ID': 472376, 'ConnectionTypeID': 2, 'Reference': '4705', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 100, 'CurrentTypeID': 30, 'Quantity': 1}]",4.0,50,2023-08-16T11:02:00Z,1,2023-08-16T11:02:00Z,200,273918,ENGIE - Chadstone,1341 Dandenong Rd,Chadstone,Victoria,3148,18,-37.884370226319035,145.08316779641655,0,$0.45 per kWh,,,,"Ground floor of carpark B, next to Target entrance",,,
True,2026-01-21T10:39:00Z,273474,0836E34B-CBCF-4ED0-A155-5DBF3B0C7010,1,3626,1,"[{'ID': 472190, 'ConnectionTypeID': 33, 'Reference': '7328', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 484480, 'ConnectionTypeID': 25, 'Reference': '1534', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 7, 'CurrentTypeID': 10, 'Quantity': 1}]",4.0,50,2026-01-21T10:39:00Z,1,2023-08-13T07:47:00Z,200,273858,Merredin (WA EV Highway),45 Barrack Street,Merredin,Western Australia,6415,18,-31.482505370896668,118.2781852110237,0,"Fast DC Charging $0.60 per kWh, slow AC charging $0.35 per kWh (at all times).",,,,,,,
False,2024-02-23T10:11:00Z,273458,399F29E7-80C4-4144-8B94-A2D04665A971,1,3626,4,"[{'ID': 472091, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 474906, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",2.0,50,2024-02-23T10:11:00Z,1,2023-08-12T07:52:00Z,200,273842,Carnarvon (WA EV Network),Camel Lane,Carnarvon,Western Australia,6701,18,-24.883472420392252,113.65628450455051,0,DC $0.60/kWh (at all times),,,,https://www.carnarvon.wa.gov.au/council-meetings/ordinary-meeting-of-council/tuesday-22-november-2022-ordinary-meeting-(carnarvon)/12/documents/ocm-minutes-221122-final.pdf,,,
False,2023-08-09T12:52:00Z,273437,ADACE205-4721-4352-B414-1AFAA52D4651,1,3659,4,"[{'ID': 471863, 'ConnectionTypeID': 33, 'Reference': 'BPAC1460', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2023-08-09T12:52:00Z,1,2023-08-09T12:52:00Z,200,273821,East Brisbane [bp pulse],74 Latrobe Street,East Brisbane,Queensland,4169,18,-27.479742,153.043682,0,55c/kWh,,,,,,,
False,2023-08-09T12:50:00Z,273436,BBDA4F03-D3F0-4766-998F-3C9AFE0335AD,1,3659,4,"[{'ID': 471861, 'ConnectionTypeID': 33, 'Reference': 'BPAC827', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 471862, 'ConnectionTypeID': 2, 'Reference': 'BPAC827', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2023-08-09T12:50:00Z,1,2023-08-09T12:50:00Z,200,273820,Wiley Park [bp pulse],24-42 King Georges Road,Wiley Park,New South Wales,2195,18,-33.919392020719556,151.06669418522023,0,55c/kWh,,,,,,,
False,2023-08-09T12:45:00Z,273435,5A428883-AA55-44FA-B1ED-6197D0A2F93E,1,3659,4,"[{'ID': 471859, 'ConnectionTypeID': 33, 'Reference': 'BPAC6952', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 471860, 'ConnectionTypeID': 2, 'Reference': 'BPAC6952', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2023-08-09T12:45:00Z,1,2023-08-09T12:45:00Z,200,273819,Logan Motorway [bp pulse],92 Radius Drive,Larapinta,Queensland,4115,18,-27.640356550632916,153.0095965529904,0,$0.55/kWh,,,,,,,
False,2023-08-09T12:40:00Z,273434,70EDF294-EC6B-4B0F-B4A0-32D3B7B6E055,1,3659,4,"[{'ID': 471857, 'ConnectionTypeID': 2, 'Reference': 'BPAC4239', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 471858, 'ConnectionTypeID': 33, 'Reference': 'BPAC4239', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2023-08-09T12:40:00Z,1,2023-08-09T12:40:00Z,200,273818,Springwood [bp pulse],3388 Pacific Highway,Springwood,Queensland,4127,18,-27.622308783587712,153.12819192141268,0,55c/kWh,,,,,,,
False,2023-08-09T12:33:00Z,273433,D31939C5-A76F-4E99-A9FF-86B93E2CD55B,1,3659,4,"[{'ID': 471855, 'ConnectionTypeID': 33, 'Reference': 'BPAC1124', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 471856, 'ConnectionTypeID': 2, 'Reference': 'BPAC1124', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2023-08-09T12:33:00Z,1,2023-08-09T12:33:00Z,200,273817,Coffs Harbour [bp pulse],136 Pacific Highway,Coffs Harbour,New South Wales,2450,18,-30.291705053434413,153.1183335669906,0,$0.55/kWh,,,,,,,
